customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score
1046,54,Centro-Oeste,7,51046,160.92,1,14.39,11,5,7,51.92,3,1,5,0.0,0,5,0.0
1047,65,Sudeste,42,51047,238.77,1,13.09,9,3,1,5.81,2,1,10,4.7,0,3,2.2
1048,58,Nordeste,83,51048,840.99,5,28.96,2,9,1,56.54,1,3,2,5.0,0,5,4.0
1049,24,Sudeste,13,51049,323.96,1,0.24,1,2,0,39.88,1,4,6,4.7,0,6,2.4
1050,48,Nordeste,115,51050,788.38,3,18.53,11,11,5,24.37,2,1,5,3.7,0,6,0.0
1051,22,Nordeste,115,51051,328.88,4,24.7,5,2,2,25.37,2,1,8,5.6,0,3,2.4
1052,44,Norte,6,51052,241.59,1,4.99,1,12,6,37.73,1,1,3,4.0,0,5,0.8
1053,42,Sudeste,22,51053,289.0,1,41.56,6,5,0,42.19,3,1,4,10.0,1,1,6.5
1054,34,Sul,60,51054,217.35,5,18.4,5,10,1,34.07,1,2,0,7.7,0,4,6.6
1055,45,Centro-Oeste,96,51055,421.83,3,75.88,8,9,0,65.26,3,4,5,4.9,0,6,2.0
1056,44,Nordeste,59,51056,142.73,2,8.91,6,7,2,40.64,1,0,7,4.0,0,4,4.7
1057,43,Norte,34,51057,665.48,3,44.01,2,3,4,36.6,1,2,4,0.0,0,4,1.4
1058,66,Sudeste,26,51058,250.64,6,1.21,10,2,1,28.02,3,2,4,3.1,0,6,5.4
1059,46,Sul,51,51059,140.63,6,10.15,2,8,0,19.05,2,4,10,4.2,0,6,0.0
1060,44,Nordeste,81,51060,692.01,5,6.74,3,14,5,35.11,1,0,6,2.1,0,3,0.5
1061,34,Centro-Oeste,50,51061,1102.87,6,4.42,11,10,3,30.47,2,0,7,4.9,0,2,2.5
1062,55,Sudeste,74,51062,717.06,5,26.17,8,9,3,61.2,1,0,7,6.9,0,3,2.6
1063,33,Sudeste,43,51063,424.42,1,0.17,2,4,2,28.23,2,0,9,5.1,0,3,1.3
1064,26,Sudeste,36,51064,261.2,2,77.81,6,7,2,32.74,1,2,0,7.8,0,5,6.5
1065,49,Norte,26,51065,395.12,6,133.66,8,5,0,40.72,2,0,8,8.3,1,0,4.6
1066,18,Nordeste,13,51066,533.08,2,16.95,3,3,2,44.3,2,1,6,5.3,0,3,2.2
1067,26,Centro-Oeste,94,51067,330.85,5,51.66,9,10,4,48.23,2,0,0,6.5,0,1,5.6
1068,67,Centro-Oeste,14,51068,496.05,1,1.38,2,3,2,37.12,1,2,4,2.0,0,4,3.0
1069,24,Sul,11,51069,1089.78,2,37.55,4,4,1,39.5,2,1,7,6.9,0,5,4.3
1070,61,Norte,61,51070,737.46,3,8.36,7,10,1,27.88,1,1,8,7.7,0,3,2.1
1071,54,Norte,18,51071,441.68,3,24.7,8,6,3,43.68,3,1,1,3.6,0,4,5.6
1072,57,Sul,86,51072,480.64,2,0.02,6,6,5,52.63,2,1,5,3.6,0,3,0.0
1073,68,Nordeste,23,51073,266.94,2,26.84,7,6,2,41.4,1,1,10,6.6,0,4,0.0
1074,62,Norte,101,51074,495.79,6,19.17,11,8,3,20.88,2,4,10,1.0,0,7,0.0
1075,23,Norte,119,51075,473.34,1,70.21,1,12,1,22.94,3,2,8,6.9,0,4,2.2
1076,54,Sul,7,51076,681.77,3,22.47,3,12,1,40.11,2,2,6,8.0,1,6,2.2
1077,56,Sudeste,66,51077,85.85,1,1.05,3,5,1,38.96,1,1,11,4.4,0,3,0.8
1078,21,Sudeste,25,51078,163.0,3,10.68,9,9,3,28.27,2,0,4,9.4,1,5,4.4
1079,66,Centro-Oeste,103,51079,772.48,2,19.49,5,10,3,38.28,3,3,9,0.3,0,5,0.0
1080,54,Sul,88,51080,531.07,6,13.17,5,5,4,31.21,3,1,10,2.9,0,4,0.0
1081,27,Sudeste,107,51081,386.97,3,0.41,9,13,2,49.52,1,1,7,3.2,0,3,2.2
1082,27,Sudeste,85,51082,1136.38,1,70.64,10,2,4,17.23,1,1,2,5.4,0,6,3.9
1083,66,Sudeste,51,51083,591.75,4,134.67,7,4,2,14.51,3,1,11,6.3,0,3,0.1
1084,52,Norte,17,51084,451.04,6,78.42,3,7,1,52.0,3,1,6,5.9,0,4,4.4
1085,25,Centro-Oeste,51,51085,758.04,2,11.11,9,11,4,49.94,2,2,11,1.4,0,4,0.0
1086,40,Nordeste,24,51086,268.99,5,6.54,9,13,4,14.45,3,0,8,2.0,0,3,1.3
1087,66,Sul,23,51087,526.92,4,1.39,10,2,2,41.45,3,1,6,0.0,0,4,4.2
1088,69,Nordeste,99,51088,232.1,4,47.45,7,6,2,43.75,3,1,1,1.7,0,3,5.1
1089,24,Norte,22,51089,491.63,5,55.02,3,10,3,21.79,1,1,4,6.6,0,3,3.3
1090,19,Sudeste,116,51090,342.67,5,81.52,4,10,3,43.57,2,2,8,3.4,0,5,0.0
1091,55,Centro-Oeste,73,51091,453.48,5,47.67,2,12,5,35.3,3,1,0,3.2,0,5,3.7
1092,37,Nordeste,79,51092,575.52,5,18.97,11,14,4,32.64,1,3,4,1.8,0,6,1.2
1093,48,Nordeste,104,51093,540.3,3,42.27,11,2,3,40.85,3,3,11,0.0,0,7,0.0
1094,47,Norte,22,51094,293.76,2,23.4,7,4,0,39.26,3,1,2,5.8,0,2,7.3
1095,65,Sudeste,10,51095,1089.9,2,9.48,2,14,1,29.37,2,5,5,1.1,0,7,2.0
1096,42,Nordeste,107,51096,695.91,3,56.14,2,9,5,52.95,2,0,10,1.9,0,5,0.0
1097,27,Nordeste,48,51097,112.19,1,119.93,3,5,2,18.1,2,1,6,8.5,1,2,3.4
1098,34,Nordeste,62,51098,271.43,2,24.94,6,7,1,36.41,1,2,3,3.1,0,4,5.2
1099,26,Norte,114,51099,450.74,1,9.09,3,5,2,51.34,1,1,0,6.1,0,5,5.6
1100,60,Sul,69,51100,508.46,2,9.85,7,9,3,43.86,3,2,6,4.2,0,5,1.1
1101,49,Sudeste,10,51101,129.61,4,2.72,1,12,2,47.23,1,3,2,3.0,0,7,3.5
1102,41,Centro-Oeste,35,51102,281.81,2,2.39,2,12,0,40.03,3,1,6,6.7,0,3,5.1
1103,33,Norte,21,51103,705.61,3,9.24,3,5,2,21.15,1,2,8,4.1,0,6,0.2
1104,63,Norte,11,51104,193.62,3,41.32,8,10,3,55.43,3,1,2,3.9,0,5,4.0
1105,29,Nordeste,104,51105,148.15,1,21.21,4,3,1,47.81,3,0,2,7.2,0,4,6.7
1106,52,Sudeste,116,51106,110.48,2,30.15,5,2,2,19.39,1,2,4,6.6,0,5,2.8
1107,60,Centro-Oeste,3,51107,81.77,2,30.91,10,9,2,41.66,3,2,9,4.2,0,4,0.0
1108,64,Sudeste,87,51108,736.79,3,29.54,2,12,2,19.19,2,0,0,9.0,1,1,6.9
1109,63,Norte,114,51109,491.93,4,39.3,1,11,0,30.19,3,3,11,3.7,0,4,0.0
1110,34,Norte,109,51110,153.14,5,14.99,1,12,1,12.87,1,3,2,1.1,0,6,4.0
1111,46,Sudeste,50,51111,805.66,1,8.06,1,6,2,42.07,3,4,11,5.3,0,7,0.0
1112,53,Norte,103,51112,839.25,2,56.7,1,3,4,31.87,1,2,11,1.6,0,4,0.0
1113,52,Sul,91,51113,463.66,4,22.48,5,4,0,50.04,1,3,7,4.9,0,4,2.2
1114,21,Nordeste,87,51114,92.04,5,79.35,1,7,3,10.23,1,4,11,2.6,0,7,0.0
1115,24,Sudeste,118,51115,1110.66,5,20.14,9,6,2,31.05,3,0,5,6.0,0,2,3.8
1116,36,Norte,50,51116,625.97,5,64.98,8,9,1,40.12,2,1,11,2.6,0,3,0.5
1117,64,Sudeste,43,51117,178.47,3,26.01,6,3,0,34.23,3,3,7,6.2,0,4,2.7
1118,45,Norte,9,51118,220.56,4,21.78,2,2,2,42.22,2,0,3,5.1,0,2,5.6
1119,58,Centro-Oeste,4,51119,490.48,5,37.29,6,14,2,20.27,3,4,7,1.1,0,8,0.0
1120,39,Nordeste,111,51120,491.87,3,34.41,5,11,3,27.47,2,0,6,0.4,0,3,2.9
1121,38,Sudeste,9,51121,767.45,1,18.13,1,12,3,11.67,1,4,4,2.5,0,8,0.8
1122,22,Sudeste,73,51122,115.89,4,14.7,3,4,0,40.09,3,3,3,4.0,0,4,5.4
1123,62,Sudeste,78,51123,619.85,6,14.22,9,5,3,72.67,3,3,10,3.6,0,7,0.0
1124,66,Sudeste,78,51124,346.65,5,50.02,10,10,2,59.57,2,0,4,6.5,0,2,4.4
1125,49,Centro-Oeste,46,51125,121.59,2,6.08,8,13,2,42.14,3,0,1,7.5,0,3,6.4
1126,18,Norte,107,51126,394.49,3,36.81,2,7,2,28.61,3,1,3,7.3,0,3,4.8
1127,37,Sudeste,103,51127,281.2,1,4.7,10,13,4,30.55,3,1,7,3.5,0,3,0.9
1128,45,Sul,27,51128,700.58,6,57.29,1,13,0,6.77,3,1,2,9.8,1,2,8.1
1129,61,Sudeste,55,51129,816.09,3,14.98,11,3,3,49.61,2,3,5,2.5,0,5,0.3
1130,65,Sul,83,51130,397.15,5,6.08,11,7,1,39.49,2,0,5,8.6,1,2,5.5
1131,54,Sul,95,51131,381.97,1,55.39,9,6,1,50.44,1,0,5,5.5,0,4,5.7
1132,29,Norte,110,51132,410.46,2,7.89,11,7,1,56.66,2,2,8,5.0,0,4,2.1
1133,35,Sudeste,2,51133,288.05,4,6.01,2,3,2,51.08,2,3,4,1.5,0,6,2.8
1134,62,Nordeste,8,51134,866.54,5,67.55,1,13,2,42.33,2,2,0,6.3,0,4,6.9
1135,68,Norte,70,51135,161.54,5,3.28,2,11,3,52.24,2,3,3,0.5,0,7,1.6
1136,67,Centro-Oeste,50,51136,288.97,1,0.56,5,6,1,34.25,3,0,6,4.0,0,3,4.7
1137,22,Sul,103,51137,72.67,3,20.24,5,2,2,43.21,2,3,0,4.5,0,7,4.0
1138,48,Sudeste,77,51138,297.59,6,18.86,9,14,3,33.46,2,1,5,5.7,0,3,1.2
1139,19,Sul,20,51139,357.92,6,0.24,10,10,2,45.67,3,1,11,6.8,0,4,0.0
1140,62,Nordeste,27,51140,122.62,4,13.34,6,7,3,38.98,1,0,11,1.1,0,2,0.2
1141,26,Centro-Oeste,117,51141,649.44,3,4.71,7,2,2,42.08,1,1,11,5.3,0,3,0.0
1142,19,Sudeste,44,51142,608.86,5,31.55,10,5,4,25.96,2,1,10,2.9,0,3,0.0
1143,35,Sudeste,11,51143,100.27,5,48.12,9,11,6,38.87,1,2,6,0.0,0,4,0.0
1144,52,Nordeste,83,51144,1474.92,6,25.22,8,8,1,41.48,2,1,11,6.6,0,2,1.9
1145,61,Sul,66,51145,225.29,6,24.51,2,5,0,40.58,2,0,0,9.4,1,2,10.0
1146,42,Sudeste,1,51146,698.97,4,77.98,9,13,0,41.1,2,1,11,4.0,0,2,1.8
1147,33,Norte,71,51147,471.22,2,52.51,4,11,1,31.94,3,0,1,2.9,0,2,7.3
1148,58,Sul,45,51148,575.72,4,104.89,3,14,0,37.47,3,2,11,7.0,0,2,1.5
1149,61,Norte,23,51149,334.37,1,39.93,2,4,2,10.0,2,0,8,3.2,0,2,3.5
1150,63,Centro-Oeste,102,51150,147.8,6,12.51,3,13,3,26.47,1,0,7,2.1,0,3,2.5
1151,37,Centro-Oeste,21,51151,465.89,5,52.43,6,6,1,41.31,2,0,0,7.7,0,4,9.3
1152,21,Sul,118,51152,662.69,4,42.11,7,12,3,42.97,2,0,3,5.0,0,2,4.4
1153,49,Sul,31,51153,623.73,4,45.52,8,6,4,42.97,2,1,10,6.1,0,4,0.0
1154,69,Norte,24,51154,168.78,5,38.13,10,8,1,58.82,2,0,11,7.6,0,2,1.7
1155,37,Norte,114,51155,168.86,1,49.22,1,4,1,62.68,2,3,11,4.5,0,5,0.0
1156,56,Norte,24,51156,789.15,6,7.97,11,12,2,38.52,3,2,4,4.4,0,4,3.5
1157,32,Norte,20,51157,168.52,3,2.9,2,7,0,35.22,2,3,11,3.5,0,4,0.0
1158,35,Centro-Oeste,102,51158,129.35,3,31.88,7,13,1,52.4,2,0,4,3.4,0,4,5.5
1159,24,Nordeste,33,51159,267.53,1,25.33,3,5,1,44.47,1,0,11,5.3,0,2,2.7
1160,20,Centro-Oeste,15,51160,529.48,4,19.48,5,8,3,44.32,1,1,4,3.1,0,7,3.1
1161,25,Sudeste,77,51161,342.43,3,29.84,10,10,0,30.85,1,2,10,4.2,0,4,2.9
1162,46,Centro-Oeste,115,51162,770.46,6,38.04,8,8,2,32.27,2,1,8,6.4,0,4,2.4
1163,25,Centro-Oeste,42,51163,161.36,4,17.76,3,7,3,34.63,2,3,6,6.0,0,4,0.0
1164,18,Centro-Oeste,24,51164,633.66,1,37.91,11,12,3,49.09,3,3,0,1.4,0,6,4.0
1165,60,Centro-Oeste,66,51165,457.41,2,13.06,1,12,1,43.19,1,0,5,7.3,0,3,5.5
1166,38,Sul,116,51166,115.53,6,0.75,11,11,2,23.55,2,0,11,1.9,0,4,0.8
1167,56,Centro-Oeste,46,51167,104.07,2,17.14,3,4,3,24.67,3,0,8,2.4,0,3,1.8
1168,62,Sudeste,80,51168,489.05,4,89.59,2,14,1,49.71,3,2,2,5.3,0,5,6.5
1169,19,Sul,7,51169,480.57,4,1.41,9,9,2,24.39,2,0,10,6.3,0,3,0.4
1170,51,Sul,108,51170,142.86,3,28.3,4,13,0,58.16,1,2,3,3.3,0,4,6.6
1171,38,Sul,117,51171,184.42,2,21.94,5,7,2,43.18,3,1,1,5.7,0,5,5.7
1172,65,Sudeste,81,51172,212.06,2,20.22,4,14,1,23.25,2,1,6,6.7,0,2,4.0
1173,50,Sul,8,51173,124.93,3,26.82,6,5,5,60.23,1,2,2,0.2,0,5,1.8
1174,56,Centro-Oeste,1,51174,465.65,4,20.19,6,14,1,33.41,2,2,2,5.5,0,4,5.6
1175,57,Nordeste,98,51175,378.26,2,22.81,6,3,4,44.84,2,1,11,0.0,0,3,0.0
1176,24,Sudeste,1,51176,539.02,6,16.34,1,14,2,44.91,1,1,9,4.6,0,4,1.3
1177,32,Centro-Oeste,90,51177,357.3,3,3.7,10,9,4,42.53,1,0,3,2.4,0,3,2.7
1178,26,Norte,114,51178,289.45,3,7.09,5,6,2,35.55,3,1,3,1.6,0,4,4.2
1179,47,Sul,106,51179,680.72,5,21.68,7,4,2,43.0,1,2,3,1.5,0,4,4.0
1180,61,Nordeste,84,51180,83.92,4,14.2,8,4,4,40.02,2,1,11,0.8,0,5,0.0
1181,68,Norte,88,51181,134.8,3,19.03,3,6,1,51.21,1,0,3,8.4,1,1,6.8
1182,34,Norte,18,51182,256.38,4,22.47,6,10,2,3.55,1,2,10,4.7,0,4,0.6
1183,55,Norte,4,51183,714.48,4,29.19,1,7,1,70.64,2,1,0,7.6,0,3,8.6
1184,58,Norte,107,51184,426.27,5,2.55,7,11,3,54.33,3,4,10,0.0,0,8,0.0
1185,56,Norte,111,51185,421.79,5,23.64,3,3,1,26.52,3,1,6,2.6,0,4,2.8
1186,65,Norte,82,51186,534.72,3,7.53,5,5,1,54.62,2,1,7,10.0,1,2,4.1
1187,38,Norte,47,51187,446.76,4,11.34,5,11,3,58.5,2,3,1,0.0,0,8,2.0
1188,20,Sul,118,51188,96.7,6,51.72,4,6,2,32.6,3,3,4,1.9,0,7,2.3
1189,54,Nordeste,109,51189,694.73,2,6.08,10,9,4,40.84,3,3,8,4.2,0,7,0.0
1190,34,Norte,66,51190,407.43,3,3.62,4,2,2,46.36,1,5,9,0.4,0,7,0.0
1191,34,Norte,95,51191,172.0,4,14.71,10,2,4,24.84,2,2,4,3.7,0,4,0.6
1192,28,Sul,82,51192,289.1,1,36.66,6,6,2,37.6,2,1,2,6.8,0,3,5.4
1193,27,Sul,17,51193,194.67,6,10.81,3,9,1,19.84,2,0,8,7.5,0,4,2.0
1194,18,Sul,50,51194,309.37,2,40.6,10,8,1,52.17,3,3,2,10.0,1,4,4.9
1195,27,Norte,62,51195,1103.63,6,0.88,10,7,2,59.33,1,2,8,3.7,0,4,0.5
1196,42,Nordeste,27,51196,675.26,6,28.5,2,7,1,24.72,3,1,2,7.7,0,4,5.8
1197,33,Sul,30,51197,282.37,3,19.22,8,11,1,45.1,1,3,7,8.1,1,7,1.3
1198,55,Nordeste,12,51198,92.68,6,40.41,9,13,3,27.73,1,2,1,0.0,0,6,4.3
1199,49,Sul,53,51199,1009.83,3,8.92,5,4,2,55.15,3,0,7,7.3,0,1,3.0
1200,69,Sudeste,73,51200,483.66,2,20.82,10,3,3,39.08,3,1,7,2.1,0,5,0.7
1201,42,Nordeste,48,51201,1169.02,5,0.13,1,13,3,54.99,1,2,10,2.5,0,4,0.0
1202,30,Norte,13,51202,572.35,2,34.02,9,7,4,26.96,2,1,7,0.6,0,3,0.2
1203,60,Sul,108,51203,147.51,3,15.49,2,11,4,55.97,2,1,3,1.8,0,4,3.1
1204,33,Sudeste,58,51204,274.14,5,12.82,4,14,2,40.75,1,0,2,6.4,0,3,6.6
1205,67,Sul,6,51205,752.2,2,86.4,5,13,4,37.27,1,2,1,4.5,0,4,3.3
1206,58,Centro-Oeste,86,51206,1276.13,4,87.36,8,3,3,21.05,2,5,10,0.0,0,8,0.0
1207,37,Sudeste,61,51207,141.37,5,48.13,11,11,0,30.74,2,0,2,8.7,1,0,8.1
1208,45,Sudeste,65,51208,378.77,6,50.4,2,9,4,24.48,2,1,10,1.2,0,5,0.0
1209,25,Sudeste,22,51209,549.08,1,27.15,7,13,1,13.41,2,3,9,6.6,0,5,0.7
1210,48,Centro-Oeste,113,51210,592.69,4,38.79,9,4,0,37.25,2,1,2,5.5,0,3,7.8
1211,45,Sudeste,60,51211,269.19,6,75.68,6,13,2,25.43,3,2,6,5.1,0,6,3.6
1212,46,Sul,75,51212,319.81,4,23.55,2,5,3,37.66,1,2,2,4.7,0,4,2.4
1213,59,Centro-Oeste,59,51213,191.56,1,2.93,3,9,3,40.13,2,2,9,0.7,0,8,0.0
1214,51,Sul,117,51214,274.65,3,15.97,1,6,3,39.41,1,0,5,5.3,0,3,4.0
1215,54,Centro-Oeste,65,51215,600.72,3,11.79,11,11,1,48.42,1,4,9,3.4,0,6,0.0
1216,59,Sudeste,9,51216,126.96,5,9.42,5,2,2,36.17,2,1,4,1.9,0,6,3.9
1217,37,Centro-Oeste,41,51217,58.54,4,18.08,9,14,3,59.89,2,1,11,1.2,0,3,0.0
1218,22,Norte,84,51218,617.18,1,4.37,5,6,4,31.01,3,0,9,4.5,0,3,0.0
1219,44,Sudeste,113,51219,537.11,2,7.91,8,12,2,48.0,3,0,4,6.0,0,1,5.5
1220,54,Sudeste,50,51220,402.0,5,2.08,1,12,1,22.27,1,2,10,3.4,0,5,0.7
1221,54,Sul,77,51221,247.08,6,6.83,3,12,3,50.98,1,0,9,5.8,0,2,0.8
1222,48,Norte,74,51222,315.47,5,11.57,6,5,4,15.39,1,2,3,0.0,0,8,2.8
1223,50,Nordeste,108,51223,45.74,6,22.62,8,9,0,34.54,2,0,3,8.7,1,1,7.4
1224,65,Sudeste,113,51224,283.62,6,133.64,8,4,1,28.63,1,2,11,5.5,0,5,0.0
1225,49,Sudeste,8,51225,350.65,4,29.65,9,14,1,42.95,3,4,8,2.7,0,6,0.0
1226,34,Norte,114,51226,782.53,1,39.61,10,12,4,38.27,1,1,10,3.2,0,3,0.0
1227,60,Nordeste,41,51227,484.08,3,13.24,11,11,5,28.93,1,0,0,0.7,0,2,4.6
1228,40,Nordeste,88,51228,526.18,6,19.12,2,9,2,46.66,3,1,3,6.1,0,3,4.6
1229,65,Sudeste,60,51229,761.74,3,75.54,3,11,1,47.38,2,3,9,2.1,0,6,0.0
1230,62,Centro-Oeste,117,51230,1360.73,1,7.89,11,10,1,27.89,3,1,8,6.2,0,2,2.9
1231,58,Centro-Oeste,33,51231,125.78,6,42.94,11,7,1,43.77,1,1,6,4.7,0,4,3.0
1232,54,Sul,103,51232,238.92,4,28.67,6,9,3,40.98,3,1,11,2.5,0,3,0.0
1233,34,Sul,88,51233,657.32,2,8.93,8,8,1,48.25,3,1,1,4.5,0,3,7.4
1234,65,Norte,104,51234,235.09,3,0.25,3,10,2,40.49,2,0,8,4.8,0,4,3.2
1235,35,Centro-Oeste,84,51235,155.1,5,27.87,6,11,3,35.1,1,3,5,0.0,0,5,1.1
1236,31,Sul,108,51236,544.72,4,13.02,3,12,4,40.15,3,1,0,5.3,0,3,5.1
1237,33,Sudeste,8,51237,400.55,6,57.85,7,14,1,28.47,3,0,1,9.1,1,2,8.8
1238,41,Nordeste,46,51238,860.86,6,41.13,5,3,1,16.81,1,0,7,7.4,0,2,4.1
1239,56,Sudeste,57,51239,573.51,4,5.3,1,13,3,25.77,1,0,1,6.6,0,2,6.0
1240,20,Nordeste,95,51240,528.58,5,64.36,8,12,1,45.03,1,0,4,6.6,0,2,5.8
1241,30,Sul,119,51241,453.92,6,7.3,1,5,1,8.82,3,2,1,5.5,0,4,5.5
1242,56,Norte,59,51242,349.58,4,55.15,4,7,0,11.21,3,2,5,4.2,0,3,5.3
1243,38,Norte,12,51243,347.19,3,22.72,8,5,4,40.81,1,1,10,0.2,0,3,0.0
1244,36,Nordeste,49,51244,665.28,2,2.1,3,11,3,28.25,1,1,3,2.6,0,5,3.9
1245,33,Sul,63,51245,245.88,5,19.49,5,8,0,50.74,2,2,11,4.7,0,3,0.8
1246,45,Nordeste,118,51246,204.15,2,23.56,5,13,4,25.72,3,0,8,2.6,0,3,0.8
1247,22,Sudeste,47,51247,316.46,4,1.07,5,5,1,40.61,3,2,1,2.8,0,5,5.9
1248,25,Norte,12,51248,231.77,6,12.91,2,7,3,55.79,3,1,10,4.8,0,5,0.3
1249,32,Sul,19,51249,810.51,3,22.57,9,9,1,50.4,3,2,3,3.9,0,8,4.5
1250,26,Sudeste,104,51250,455.29,6,3.5,6,6,1,41.01,3,2,4,5.9,0,4,2.6
1251,35,Nordeste,50,51251,264.52,6,7.37,6,13,3,40.89,3,1,2,5.8,0,5,4.8
1252,37,Norte,22,51252,190.65,1,26.6,10,2,0,29.47,2,1,5,9.4,1,3,5.6
1253,53,Sul,32,51253,163.46,4,0.72,8,12,3,47.89,3,2,10,5.3,0,5,0.0
1254,62,Sudeste,29,51254,791.34,1,11.14,6,8,3,34.48,3,0,0,6.5,0,3,6.6
1255,61,Nordeste,77,51255,548.28,4,6.97,8,10,4,23.73,2,0,9,1.6,0,5,0.1
1256,43,Norte,88,51256,903.68,5,0.12,11,9,3,30.17,2,3,7,1.5,0,7,0.2
1257,19,Centro-Oeste,95,51257,58.63,2,2.52,3,2,1,35.3,2,2,1,6.5,0,3,5.7
1258,55,Sudeste,93,51258,220.2,5,10.85,10,10,2,30.35,2,1,0,9.3,1,3,6.7
1259,23,Centro-Oeste,7,51259,129.37,3,15.75,10,13,1,27.37,3,2,9,5.6,0,5,2.3
1260,20,Norte,62,51260,589.07,3,66.27,6,5,1,39.73,1,3,4,5.8,0,7,3.7
1261,38,Norte,11,51261,114.59,2,1.45,11,12,0,38.63,2,0,4,6.8,0,0,7.1
1262,40,Norte,86,51262,172.68,1,39.48,2,10,1,29.51,1,2,6,5.1,0,6,4.3
1263,43,Sudeste,70,51263,370.23,5,7.61,8,14,1,40.56,1,4,11,1.9,0,6,0.0
1264,66,Norte,101,51264,124.16,4,63.86,5,14,3,28.93,1,2,2,1.8,0,5,4.2
1265,39,Sul,73,51265,256.69,5,41.81,11,3,3,27.06,2,0,5,3.6,0,3,3.2
1266,37,Norte,48,51266,240.5,2,11.92,4,3,1,61.87,2,3,8,3.1,0,8,0.6
1267,62,Sul,49,51267,37.17,5,52.52,6,9,3,26.22,1,1,8,4.3,0,3,0.4
1268,47,Centro-Oeste,15,51268,421.96,5,119.39,1,4,1,59.63,1,0,2,0.4,0,2,6.7
1269,49,Sul,111,51269,652.4,6,12.79,8,3,5,38.21,1,1,8,0.2,0,5,0.0
1270,65,Nordeste,46,51270,87.36,5,1.62,8,14,1,35.57,2,1,6,6.2,0,5,3.8
1271,19,Norte,43,51271,97.04,4,2.59,2,12,2,43.71,2,0,2,6.9,0,1,7.1
1272,65,Nordeste,6,51272,348.48,3,123.3,6,14,2,46.72,3,1,7,7.0,0,2,3.0
1273,57,Sul,79,51273,411.73,5,25.22,1,3,2,32.77,2,0,5,5.7,0,4,4.4
1274,56,Nordeste,110,51274,502.7,3,28.15,4,5,2,22.31,3,2,8,3.1,0,7,0.6
1275,55,Nordeste,98,51275,1172.8,6,21.18,4,9,1,45.23,1,0,10,5.0,0,3,3.0
1276,47,Sudeste,45,51276,361.89,4,114.81,5,9,5,51.73,2,0,1,3.7,0,3,3.8
1277,49,Sudeste,88,51277,273.76,5,37.31,6,9,2,32.09,3,2,8,2.1,0,4,1.6
1278,44,Sul,29,51278,397.87,4,16.18,1,6,3,34.26,2,1,3,2.3,0,5,5.3
1279,29,Sul,111,51279,247.62,5,12.71,7,8,0,31.22,2,1,1,8.0,1,1,7.6
1280,63,Norte,34,51280,351.85,4,93.53,9,8,0,26.69,3,1,10,10.0,1,2,3.2
1281,40,Centro-Oeste,70,51281,519.32,5,14.47,1,9,2,15.42,3,0,6,5.3,0,3,3.4
1282,32,Sul,43,51282,308.77,2,6.1,7,14,3,42.5,2,0,5,4.8,0,4,4.3
1283,52,Nordeste,116,51283,148.25,5,37.57,8,3,1,29.75,2,2,1,7.0,0,7,5.4
1284,58,Sul,81,51284,154.68,5,66.43,7,12,4,29.59,1,1,1,3.0,0,4,4.3
1285,67,Norte,41,51285,419.18,4,69.44,5,2,0,27.62,3,1,3,9.6,1,4,6.8
1286,60,Nordeste,32,51286,208.34,1,21.13,10,7,2,37.02,2,2,3,6.0,0,4,4.1
1287,20,Nordeste,32,51287,424.14,3,0.42,3,2,5,26.43,3,2,0,1.4,0,4,1.8
1288,32,Nordeste,12,51288,234.09,3,4.68,10,6,5,56.03,3,1,6,0.0,0,3,0.0
1289,22,Sul,46,51289,192.35,1,49.56,9,3,1,60.51,1,1,7,7.7,0,2,3.1
1290,45,Sul,25,51290,131.18,3,13.45,8,11,2,24.86,2,2,4,1.6,0,4,3.2
1291,57,Norte,32,51291,340.1,3,55.26,3,4,3,51.14,1,0,10,4.7,0,2,0.7
1292,27,Sudeste,16,51292,281.76,4,33.18,11,12,2,19.95,2,3,1,1.8,0,6,4.0
1293,63,Centro-Oeste,118,51293,403.59,1,28.73,11,2,2,46.69,3,0,9,4.5,0,2,2.1
1294,39,Norte,16,51294,1296.25,2,3.05,9,5,4,49.71,1,4,3,0.0,0,7,0.0
1295,20,Centro-Oeste,59,51295,159.86,5,18.96,3,3,4,23.9,3,1,11,0.9,0,4,0.0
1296,67,Nordeste,16,51296,727.45,2,10.69,7,10,2,34.21,2,2,7,6.6,0,4,1.0
1297,56,Norte,94,51297,467.89,3,26.48,2,8,3,46.27,2,0,1,3.0,0,3,7.4
1298,55,Sudeste,38,51298,90.36,6,19.93,11,14,3,35.35,2,3,5,2.1,0,6,0.0
1299,53,Sul,35,51299,614.47,4,24.45,2,5,2,33.83,1,1,4,6.1,0,2,4.8
1300,61,Nordeste,21,51300,247.93,3,13.55,3,4,2,46.58,1,2,4,3.5,0,5,3.2
1301,19,Centro-Oeste,61,51301,552.92,5,22.51,3,4,1,43.12,3,4,7,4.6,0,6,0.4
1302,42,Nordeste,32,51302,427.42,4,14.98,8,6,2,27.84,1,3,7,3.4,0,5,0.7
1303,55,Nordeste,33,51303,402.01,4,40.75,1,3,0,21.99,3,2,4,7.9,0,3,6.2
